1,"SELECT # specObjID, bestObjID, z FROM SpecObj WHERE class = # AND zWarning = # AND z BETWEEN # AND # AND (survey = # or survey = #) AND bestObjID < > # ORDER BY newid ()"
2019-05-03 17:07:00,1
