1,"SELECT TOP # m.*, dbo.fGetNearestSpecObjIdEq (m.ra, m.dec, #) as specobjid, s.specobjid, s.ra, s.dec, s.plate, s.mjd, s.fiberid FROM myDB.hasspec as m, SpecObjAll s WHERE s.specObjID = dbo.fGetNearestSpecObjIdEq (m.ra, m.dec, #)"
2019-07-11 07:12:00,1
