1,"SELECT s.ra, s.dec, s.secTarget FROM PhotoObj s JOIN dbo.fGetNearbySpecObjEq (#, #, #) AS N on N.objID = s.objID WHERE (s.secTarget & #) > #"
2019-09-02 16:45:00,1
