1,"select p.objid, p.ra, p.dec, s.z as redshift, class from galaxy p, specobj s, dbo.fgetNearByObjEq (#, #) n where p.objid = s.bestobjid and p.objid = n.objid and s.bestobjid = n.objid and s.z BETWEEN # AND #"
2019-12-16 17:06:00,1
