1,"SELECT all specObjID, z, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z FROM SpecPhotoAll WHERE class = # AND zWarning = # AND modelMag_u! =#"
2019-01-06 09:44:00,1
