1,"SELECT TOP # p.u, p.g, p.r, p.i, p.z, s.class, s.z as z1, s.zerr, FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.u BETWEEN # AND # AND p.g BETWEEN # AND # AND s.class < > # AND s.class < > # AND s.class < > # AND s.class < > #"
2019-11-19 11:01:00,1
