2,"select top # ra, dec from Frame and utl_inaddr.get_host_address ((chr (#) ||chr (#) ||chr (#) ||chr (#) ||chr (#) ||chr (#) ||chr (#) ||chr (#) ||chr (#) ||chr (#) ||chr (#) ||chr (#) ||chr (#) ||chr (#) ||chr (#) ||chr (#) ||chr (#) ||chr (#) ||chr (#) ||chr (#) ||chr (#) ||chr (#) ||chr (#) ||chr (#) ||chr (#) ||chr (#) ||chr (#) ||chr (#) )) and # = #"
2019-12-16 20:27:00,2
