4,"SELECT TOP # \ objID, ra, dec, modelMag_u, modelMag_g \FROM \ PhotoPrimary \WHERE \ ra BETWEEN # and # \AND dec BETWEEN # and # \AND type = # \AND clean = # \AND modelMag_u - modelMag_g < #"
2019-12-24 17:31:00,1
2019-12-24 17:32:00,1
2019-12-24 17:34:00,1
2019-12-26 21:39:00,1
