2,"SELECT TOP # za.specObjID, za.bestObjID, za.class, za.subClass, za.z, za.zErr, po.objID, po.type, po.flags, po.ra, po.dec, zp.z as zphot, zp.zErr as dzphot, zi.e_bv_sfd, zi.primtarget, zi.sectarget, zi.targettype, zi.spectrotype, zi.subclass FROM SpecObjAll za JOIN PhotoObjAll po ON (po.objID = za.bestObjID) JOIN Photoz zp ON (zp.objID = za.bestObjID) JOIN galSpecInfo zi ON (zi.SpecObjID = za.specObjID) WHERE za.z > # and za.zWarning = # and za.targetType = SCIENCE#sdss"
2019-03-01 20:51:00,1
2019-03-01 21:19:00,1
