2,"SELECT TOP # p.run, p.rerun, p.camCol, p.field, p.obj, cast (str (p.ra, #, #) as float) as ra, cast (str (p.[dec], #, #) as float) as dec, p.r FROM ..Star AS p JOIN dbo.fGetNearbyObjEq (#, #, #) AS b ON b.objID = P.objID"
2019-08-26 10:18:00,1
2019-08-26 10:19:00,1
