1,"SELECT TOP # p.objid, p.ra, p.dec, p.cx, p.cy, p.cz FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.u BETWEEN # AND # AND g BETWEEN # AND #"
2019-04-13 18:30:00,1
