1,"SELECT ObjId, ra, dec, u, Err_u, g, Err_g, r, Err_r, i, Err_i, z, Err_z into mydb.MyTable_# from PhotoObj WHERE (ra between # and #) and (dec between # and #)"
2019-06-24 03:33:00,1
