1,"SELECT TOP # a.OBJID, a.RA, a.DEC, gid FROM MyDB.akari_# as a OUTER APPLY dbo.fGetNearestObjIdAllEq (a.RA, a.DEC, #) as gid"
2019-08-26 08:22:00,1
