2,"select dbo.fCosmoAbsMag (#, #, #, #, #e-#, #, #) --select dbo.fCosmoAbsMag (#, #, DEFAULT, DEFAULT, DEFAULT, DEFAULT, DEFAULT) SELECT TOP # cModelMag_r into MyDB.magr FROM PhotoObjAll"
2019-04-18 06:55:00,2
