1,"SELECT TOP # ObjID, modelMag_r, petroRad_r FROM Galaxy JOIN SpecObj ON g.ObjID = s.bestObjID WHERE (ra between # and #) and (dec between # and #) and modelMag_r < # and expRad_r > #"
2019-02-09 22:10:00,1
