1,"SELECT p.run, p.rerun, p.camCol, p.field, p.obj FROM BESTDR7..Galaxy AS p JOIN dbo.fGetNearbyObjEq (#, #, #) AS b ON b.objID = p.objID WHERE (p.flags & (dbo.fPhotoFlags (#) ) > #)"
2019-09-24 18:12:00,1
