3,"SELECT count (*) as #, sum (case when (Type = #) then # else # end) as #, sum (case when (Type = #) then # else # end) as #, sum (case when (Type not IN () ) then # else # end) as # FROM PhotoPrimary"
2019-03-03 15:58:00,1
2019-03-03 15:59:00,1
2019-03-04 12:09:00,1
