1,"SELECT TOP # p.objId, p.ra, p.dec, p.petror9#_r, p.g, p.r FROM galaxy AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.i BETWEEN # AND # AND p.g BETWEEN # AND # AND p.petror9#_r > #"
2019-02-03 17:40:00,1
