5,"SELECT TOP # s.plate, s.mjd, s.fiberid, s.specObjID FROM ..SpecObj as s JOIN Star AS p ON s.bestobjid = p.objid WHERE s.zWarning = # AND (s.class = #) AND (p.g - p.r) > # AND (p.g - p.r) < #"
2019-10-15 22:41:00,1
2019-10-15 23:03:00,1
2019-10-15 23:04:00,1
2019-10-15 23:05:00,1
2019-10-15 23:06:00,1
