2,"select p.objid, p.ra, p.dec, ph.ra, ph.dec, ph.deVPhi_r as PA into mydb.PAsFinal from mydb.forPAs p, PhotoObjAll ph where p.objid = ph.objid and (ph.deVPhi_r between # and #)"
2019-09-11 16:33:00,2
