1,"SELECT m.*, Sp.plate, Sp.fiberid, Sp.mjd into mydb.Green_missing_fiber from SpecObjAll Sp JOIN mydb.missing_Green m ON Sp.Bestobjid = m.objID_sdss1#"
2019-03-12 09:40:00,1
