1,"SELECT TOP # p.ra, p.dec, s.z as redshift, l.ew FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid JOIN SpecLine AS l ON s.bestobjid = l.specobjID WHERE p.ra BETWEEN # AND # AND p.dec BETWEEN # AND #"
2019-05-10 05:22:00,1
