1,"select top # objID, psfMag_u as u, psfMag_g as g, psfMag_r as r, psfMag_i as i, psfMag_z as z, ra, dec from star where magnitude < # ra BETWEEN # and # and dec BETWEEN # and #"
2019-03-03 00:41:00,1
