1,"select m.BOSS_HEADS_RA, m.BOSS_HEADS_DEC FROM RA_AND_DEC m GROUP BY m.BOSS_HEADS_RA HAVING COUNT (m.BOSS_HEADS_RA) > #"
2019-01-07 14:48:00,1
