7,SELECT * FROM SDSS_DR1#_#
2019-02-17 16:41:00,1
2019-02-17 16:42:00,1
2019-02-17 17:24:00,1
2019-02-17 17:25:00,1
2019-02-18 08:54:00,1
2019-02-18 08:55:00,1
2019-02-25 15:07:00,1
