1,"SELECT TOP # G.objID, G.ra, G.dec, GN.distance, G.Type, G.mode From Galaxy as G JOIN GN as dbo.fGetNearbyObjEq (#, # , #) ON G.objID = GN.objID ORDER BY distance JOIN Field AS f ON f.fieldid = p.fieldid"
2019-10-07 07:47:00,1
