1,"SELECT TOP # sp.objid, sp.ra, sp.dec, px.objid, px.p_el, px.p_cw, px.p_acw FROM Galaxy AS sp JOIN zooSpec AS px ON sp.objid = px.objid WHERE sp.ra > # and sp.ra < # AND sp.dec > # and sp.dec < #"
2019-05-13 15:10:00,1
