1,"select G.objID, ph.specObjID, G.ra, G.dec, G.petroMag_u, G.petroMag_g, G.petroMag_r, G.petroMag_i, G.petroMag_z, G.petroMagErr_u, G.petroMagErr_g, G.petroMagErr_r, G.petroMagErr_i, G.petroMagErr_z, ph.z, G.petroR9#_r, G.petroR5#_r from Galaxy as G, dbo.fGetNearbyObjEq (#, #, #) as N, SpecPhotoAll as ph where G.objID = N.objID and ph.objID = N.objID and ph.z> # and ph.z< #"
2019-11-21 11:02:00,1
