105,"select objID, err_z, dered_u, dered_g, dered_r from PhotoObjAll where field = #;"
2019-12-31 05:04:00,30
2019-12-31 05:06:00,30
2019-12-31 05:09:00,5
2019-12-31 05:10:00,5
2019-12-31 05:11:00,10
2019-12-31 05:13:00,5
2019-12-31 05:14:00,5
2019-12-31 05:15:00,5
2019-12-31 05:16:00,10
