2,"SELECT p.ra, p.dec, p.g, p.r FROM fGetNearbyObjEq (#, #, #) n, PhotoPrimary p WHERE p.g BETWEEN # AND # AND p.r BETWEEN # AND #"
2019-10-06 22:06:00,2
