1,"SELECT G.specObjID, G.ra, G.dec, G.z, G.zErr, G.class, G.zWarning, G.snMedian, GN.distance FROM SpecObjAll as G JOIN dbo.fGetNearbyObjEq (#, #, #) AS GN ON GN.specObjID = G.specObjID ORDER BY distance"
2019-05-03 12:04:00,1
