12,"SELECT TOP # absMagG, absMagR, absMagI, z FROM DR1#.Photoz INTO redshifts"
2019-08-13 05:34:00,1
2019-10-05 04:36:00,1
2019-10-05 04:38:00,1
2019-10-05 04:39:00,1
2019-10-08 11:19:00,1
2019-10-08 11:20:00,1
2019-10-08 19:43:00,1
2019-10-10 11:51:00,1
2019-10-17 01:00:00,1
2019-10-17 01:01:00,1
2019-10-17 01:02:00,1
2019-10-17 01:08:00,1
