1,"SELECT TOP # p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, p.run, p.rerun, p.camcol, p.field, s.specobjid, s.specClass, s.z, s.plate, s.mjd, s.fiberid FROM Galaxy WHERE p.u BETWEEN # AND # AND g BETWEEN # AND # AND s.z < = #"
2019-09-24 00:19:00,1
