1,"select p.objid as name, p.ra, p.dec from photoobj p, specobj s where p.objid = s.bestobjid and (p.u BETWEEN # AND #) and (p.g BETWEEN # AND #) and (p.r BETWEEN # AND #) and (p.i BETWEEN # AND #) and (p.z BETWEEN # AND #) and (p.u-p.g BETWEEN # AND #) and (p.g-p.r BETWEEN # AND #) and (p.r-p.i BETWEEN # AND #) and (p.i-p.z BETWEEN # AND #) and (p.u-p.r BETWEEN # AND #) and (s.class = #) and s.z BETWEEN # AND #"
2019-08-04 12:31:00,1
