1,"SELECT DISTINCT p.ra, p.dec, p.type, p.psfMag_u, p.cModelMag_u FROM PhotoObjAll AS p WHERE (p.run = # AND p.camcol = # AND p.field = # AND p.rerun = #)"
2019-03-15 02:39:00,1
