1,"select top # p.objid, p.run, p.rerun, p.field, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, p.Err_u, p.Err_g, p.Err_r, p.Err_i, p.Err_z from star p"
2019-03-26 18:47:00,1
