1,"SELECT ALL into mydb.H1#_data_View SELECT TOP # db.objID, db.specObjID, db.mjd, db.plate, db.fiberID, db.ra, db.dec, db.z, db.zErr, db.petroMag_u, db.petroMagErr_u, db.extinction_u, db.petroMag_g, db.petroMagErr_g, db.extinction_g, db.petroMag_r, db.petroMagErr_r, db.extinction_r, db.petroMag_i, db.petroMagErr_i, db.extinction_i, db.petroMag_z, db.petroMagErr_z, db.extinction_z FROM SpecPhoto db WHERE (db.ra < = #. or db.ra > = #.) and db.dec > = # and db.dec < = # --inp.objID = db.objId"
2019-04-18 09:36:00,1
