1,"SELECT count (p.objid) , p.objid FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE s.class = # AND (.#* (p.g - p.r) +.#) < #"
2019-01-18 22:14:00,1
