1,"select top # p.ra, p.dec, s.z, s.snMedian, p.g, p.psfMag_g from specobj as s, photoobj as p where s.specobjid = p.specobjid and (p.ra between #. and #.) and (p.dec between #. and #.) and s.z > # and p.g < #"
2019-09-08 15:19:00,1
