2,"select MJD, PLATE, FIBERID, TEFFADOP, FEHADOP, LOGGADOP, ELODIERVFINAL from sppParams where TEFFADOP > #. and TEFFADOP< =# and LOGGADOP< # and FEHADOP> #"
2019-05-07 00:49:00,2
