1,"SELECT TOP # Q.BestObjID, u, g, Q.ra, Q.dec, Q.z, G.ObjID, G.ra, G.dec, P.z, G.u, G.g, G.r, G.i, G.z, N.distance into mydb.MyTable_# from Galaxy as G, SpecObj as Q, Neighbors as N, SpecObj as S, Photoz as P WHERE Q.BestObjID = S.BestObjID and Q.z > # and Q.z < # and u < # and g < # and G.ObjID = P.ObjID and P.z BETWEEN # and # and photoErrorClass = # and nnCount> # and Q.class IN () and P.ObjID = N.ObjID and Q.BestObjID = N.NeighborObjID and N.distance < #/#"
2019-02-25 05:35:00,1
