1,"SELECT sp.plate, sp.mjd, sp.fiberID, ph.psfMag_u, ph.psfMag_g, ph.psfMag_r, ph.psfMag_i, ph.psfMag_z FROM SpecObjAll AS sp, MyDB.Nikolay as Nik JOIN PhotoObjAll AS ph ON sp.bestObjID = ph.objID WHERE sp.plate = Nik.plate AND sp.mjd = Nik.mjd AND sp.fiberID = Nik.fiberID"
2019-03-13 07:14:00,1
