1,"SELECT TOP # G.objID, GN.distance, z.z FROM Galaxy as G JOIN dbo.fGetNearbyObjEq (#., #, #) AS GN ON G.objID = GN.objID ORDER BY distance"
2019-05-02 21:33:00,1
