1,"SELECT DISTINCT s.ra, s.dec, s.z, s.run2d, s.plate, s.fiberID, s.mjd, s.instrument, s.objid FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE ( (p.ra between # and #) and (p.dec between # and #) )"
2019-06-17 15:40:00,1
