1,"select PhotoObj.ra, PhotoObj.dec, from PhotoObj, SpecObjAll where PhotoObj.dec > # and PhotoObj.dec < # and (PhotoObj.ra > # and PhotoObj.ra < #) SpecObj.bestObjID = PhotoObjAll.objID"
2019-11-25 03:28:00,1
