1,"SELECT TOP # objID, type, ra, dec, psfmag_g, psfmag_r, z, FROM SpecPhoto JOIN dbo.fGetNearbyObjEq (#, #, #) AS GN ON objID = GN.objID ORDER BY type"
2019-04-14 17:20:00,1
