1,"select MediaType.Name As MediaType, Track.TrackID, Track.Name, Genre.Name As Genre from chinook.Track Track JOIN chinook.MediaType MediaType ON (MediaType.MediaTypeID = Track.MediaTypeID) JOIN chinook.Genre Genre ON (Genre.GenreID = Track.GenreID)"
2019-04-20 16:53:00,1
