10,"SELECT s.targetObjID, s.ra, s.dec, s.z, s.zErr, s.plate, s.fiberID, e.Flux_Hb_#, e.Flux_OIII_#, e.Flux_Ha_#, e.Flux_NII_# FROM SpecObj AS s JOIN emissionLinesPort AS e ON s.specObjID = e.specObjID where s.ra between # and # and s.dec between # and # s.z between # and # order by s.ra"
2019-12-18 09:06:00,5
2019-12-18 09:07:00,5
