1,"SELECT (.#* (p.g - p.r) +.#) as Color, (p.g+.#* (p.g-p.r) +.#) + #*LOG1# (#*PI () *POWER ((#*p.petroR5#_g-.#*p.petroR5#_r) , #) ) as SBe FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE s.class = # AND (# * (s.z/#) )< # AND (# * (s.z/#) )> #"
2019-03-08 17:43:00,1
