1,"SELECT TOP # s.objID, s.ra, s.dec, s.psfMag_g-s.extinction_g AS psf_mag_g, s.psfMag_r-s.extinction_r AS psf_mag_r, s.psfMag_i-s.extinction_i AS psf_mag_i, s.psfMag_z-s.extinction_z AS psf_mag_z FROM Star AS s WHERE (s.psfMag_g-s.extinction_g) < # AND (s.psfMag_g-s.extinction_g) > # AND (s.psfMag_r-s.extinction_r) < # AND (s.psfMag_r-s.extinction_r) > # AND (s.psfMag_i-s.extinction_i) < # AND (s.psfMag_i-s.extinction_i) > # AND (s.psfMag_z-s.extinction_z) < # AND (s.psfMag_z-s.extinction_z) > #"
2019-10-28 11:18:00,1
