1,"SELECT TOP # p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.u BETWEEN # AND # AND g BETWEEN # AND #"
2019-09-30 20:10:00,1
