2,"select AssetID = a.ID, AssetNodeDist = an.NodeDist, TractID = t.ID, TractNodeDist = tn.NodeDist, d.* from optw.tamass.ASSETS a left join optw.ptheta.Portland1#Assets an on a.ID = an.ID left join optw.ptheta.Portland1#Drive d on d.OrigNodeID = an.NodeID left join optw.ptheta.Portland1#Tracts tn on d.DestNodeID = tn.NodeID left join optw.tamass.TRACTS t on tn.ID = t.ID where an.NodeDist < @nodedistmax and tn.NodeDist < @nodedistmax and Minutes < #"
2019-12-15 09:55:00,1
2019-12-15 09:57:00,1
