2,"SELECT TOP # s.elodieSpType, s.elodieTEff, p.psfMag_g, p.psfMag_i, p.psfMag_r, p.psfMag_u, p.psfMag_z FROM ..SpecObj as s JOIN ..PhotoObj AS p ON s.bestObjID = p.objID JOIN dbo.fGetNearbySpecObjEq (#, #, #) AS b ON b.SpecobjID = S.SpecobjID WHERE s.zWarning = # AND (s.class = #) AND (p.type = # OR p.type = #)"
2019-10-22 15:37:00,2
