1,"SELECT TOP # objId, z, zErr, absMagR FROM Photoz WHERE z BETWEEN # and # and photoErrorClass = # and nnCount> # and zErr BETWEEN # and # and ra > # and ra < # and dec > # and dec < #"
2019-06-17 17:09:00,1
