2,"select TOP # ra, dec, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z, objID from photoObj where type = # AND modelmag_u-modelmag_r < .#"
2019-03-28 03:50:00,1
2019-03-28 03:53:00,1
