1,"SELECT TOP # s.plate, s.mjd, s.fiberid, s.z, s.zErr, s.zWarning, s.specClass FROM BESTDR7..SpecObj as s JOIN BESTDR7..Galaxy AS p ON s.bestObjID = p.objID WHERE (s.specClass = dbo.fSpecClass (#) OR s.specClass = dbo.fSpecClass (#) )"
2019-10-18 05:23:00,1
