1,"SELECT top # p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, q.z, q.zerr into mydb.MyTable from Galaxy as p JOIN PhotoZ as q ON p.objid = q.objid WHERE ( (p.stripe = #) and (p.g < = #) and (p.u - p.g > = #) and (p.u - p.g < #) and (p.g - p.r > = #) and (p.g - p.r < #) and (p.r - p.i > = #) and (p.r - p.i < #) and (p.i - p.z > = #) and (p.i - p.z < #) )"
2019-02-02 08:21:00,1
