10,SELECT * FROM redshifts
2019-08-13 05:36:00,1
2019-10-05 04:42:00,1
2019-10-08 11:22:00,1
2019-10-08 19:45:00,1
2019-10-10 11:34:00,1
2019-10-10 11:52:00,1
2019-10-10 11:53:00,1
2019-10-10 11:55:00,1
2019-10-10 11:56:00,1
2019-10-17 01:10:00,1
