2,"SELECT gal.objID, gal.skyVersion, gal.run, gal.rerun, gal.camcol, gal.field, gal.obj, gal.mode, gal.nChild, gal.type, gal.probPSF, gal.insideMask, gal.flags, gal.psfMag_u, gal.psfMag_g, gal.psfMag_r, gal.psfMag_i, gal.psfMag_z, gal.psfMagErr_u, gal.psfMagErr_g, gal.psfMagErr_r, gal.psfMagErr_i, gal.psfMagErr_z, gal.petroMag_u, gal.petroMag_g, gal.petroMag_r, gal.petroMag_i, gal.petroMag_z, gal.petroMagErr_u, gal.petroMagErr_g, gal.petroMagErr_r, gal.petroMagErr_i, gal.petroMagErr_z, gal.petroR5#_r, gal.petroR9#_r, gal.modelMag_u, gal.modelMag_g, gal.modelMag_r, gal.modelMag_i, gal.modelMag_z, gal.modelMagErr_u, gal.modelMagErr_g, gal.modelMagErr_r, gal.modelMagErr_i, gal.modelMagErr_z, gal.mRrCc_r, gal.mRrCcErr_r, gal.lnLStar_r, gal.lnLExp_r, gal.lnLDeV_r, gal.ra as ra_p, gal.dec as dec_p, gal.cx as cx_p, gal.cy as cy_p, gal.cz as cz_p, gal.extinction_u, gal.extinction_g, gal.extinction_r, gal.extinction_i, gal.extinction_z, gal.htmID as htmID_p, gal.fieldID, gal.specObjID as specObjID_p, SQRT (gal.mRrCc_r/#) as size into mydb.Mag1#_# FROM Galaxy AS gal JOIN SpecObj AS s ON s.bestObjID = gal.objID and s.specObjID = gal.specObjID WHERE gal.petroRad_u> # and gal.petroRad_g> # and gal.petroRad_r> # and gal.petroRad_i> # and gal.petroRad_z> # AND gal.petroRadErr_g> # AND gal.petroMag_g BETWEEN # and # AND s.z< =# AND (s.sourceType = # OR s.sourceType = #) ORDER BY gal.objID"
2019-12-04 02:19:00,1
2019-12-04 02:20:00,1
