1,"SELECT (sqrt (power (p.expRad_r, #) /p.expAB_r - #*power (psffwhm_r, #) )) AS Re into mydb.MyTable_# from PhotoObj AS p WHERE ( (p.type = #) AND (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) AND p.petroMag_r < # AND power (p.petroR5#_r, #) /p.expAB_r > = #*power (psffwhm_r, #) )"
2019-05-14 06:58:00,1
