1,"SELECT s.bestObjID, s.ra, s.dec, s.plate, s.mjd, s.fiberID, s.z, s.zErr, s.z_noqso, s.zErr_noqso, s.class, s.subclass into mydb.emp1#_s_QSO_nodbo from SpecObj as s WHERE (s.class = #)"
2019-02-25 05:32:00,1
