1,"SELECT TOP # p.objId, p.ra, p.dec, s.z, p.petror9#_r, p.g, p.r, p.g-p.r FROM galaxy AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE s.z BETWEEN # AND #"
2019-02-06 17:29:00,1
