4,"SELECT TOP # p.objId, p.z, p.zErr, s.objID, s.ra, s.dec into mydb.MyTable_# from Photoz as p JOIN GalaxyTag as s ON p.objID = s.objID WHERE p.z between # and # and s.dec BETWEEN #. and #."
2019-03-26 06:38:00,1
2019-03-26 06:40:00,1
2019-03-26 06:41:00,1
2019-03-26 06:42:00,1
