2,"SELECT o.apogee_id, m.ra AS ra1, m.dec AS dec1, n.distance, o.ra AS ra2, o.dec AS dec2, into mydb.MyTable_# from mydb.Dani_table_Chiara AS m OUTER APPLY dbo.fGetNearestObjEq (m.ra, m.dec, #) AS n JOIN apogeeObject AS o ON n.objid = o.apogee_id"
2019-06-05 10:23:00,2
